[TABLES]
## GHCN_D.GHCND_1852
date: DATE | NULL
dropoff_latitude: FLOAT | NULL
fare_amount: FLOAT | The time-and-distance fare calculated by the meter
passenger_count: NUMBER | The number of passengers in the vehicle. This is a driver-entered value.
trip_distance: FLOAT | The elapsed trip distance in miles reported by the taximeter.
tip_amount: FLOAT | Tip amount. This field is automatically populated for credit card tips. Cash tips are not included.
mta_tax: FLOAT | $0.50 MTA tax that is automatically triggered based on the metered rate in use
pickup_latitude: FLOAT | NULL
dropoff_longitude: FLOAT | NULL
pickup_longitude: FLOAT | NULL
total_amount: FLOAT | The total amount charged to passengers. Does not include cash tips.
payment_type: TEXT | A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip
pickup_datetime: NUMBER | The date and time when the meter was engaged
dropoff_datetime: NUMBER | The date and time when the meter was disengaged
extra: FLOAT | Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges
tolls_amount: FLOAT | Total amount of all tolls paid in trip.

## NEW_YORK.CITIBIKE_STATIONS
eightd_has_available_keys: BOOLEAN | NULL
num_docks_available: NUMBER | Number of docks accepting bike returns.
is_installed: BOOLEAN | Is the station currently on the street?
latitude: FLOAT | The latitude of station. The field value must be a valid WGS 84 latitude in decimal degrees format.
name: TEXT | Public name of the station.
num_bikes_available: NUMBER | Number of bikes available for rental.
region_id: NUMBER | ID of the region where station is located.
is_renting: BOOLEAN | Is the station currently renting bikes?
station_id: TEXT | Unique identifier of a station.
num_bikes_disabled: NUMBER | Number of disabled bikes at the station.
num_docks_disabled: NUMBER | Number of empty but disabled dock points at the station.
short_name: TEXT | Short name or other type of identifier, as used by the data publisher.
last_reported: NUMBER | Timestamp indicating the last time this station reported its status to the backend, in NYC local time.
rental_methods: TEXT | Array of enumerables containing the payment methods accepted at this station.
longitude: FLOAT | The longitude of station. The field value must be a valid WGS 84 latitude in decimal degrees format.
capacity: NUMBER | ANumber of total docking points installed at this station, both available and unavailable.
eightd_has_key_dispenser: BOOLEAN | NULL
is_returning: BOOLEAN | Is the station accepting bike returns?

## NEW_YORK.TLC_YELLOW_TRIPS_2011
tip_amount: FLOAT | Tip amount. This field is automatically populated for credit card tips. Cash tips are not included.
pickup_latitude: FLOAT | NULL
payment_type: TEXT | A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip
total_amount: FLOAT | The total amount charged to passengers. Does not include cash tips.
pickup_datetime: NUMBER | The date and time when the meter was engaged
dropoff_latitude: FLOAT | NULL
passenger_count: NUMBER | The number of passengers in the vehicle. This is a driver-entered value.
trip_distance: FLOAT | The elapsed trip distance in miles reported by the taximeter.
extra: FLOAT | Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges
tolls_amount: FLOAT | Total amount of all tolls paid in trip.
dropoff_datetime: NUMBER | The date and time when the meter was disengaged
imp_surcharge: FLOAT | $0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.
dropoff_longitude: FLOAT | NULL
rate_code: NUMBER | The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride
mta_tax: FLOAT | $0.50 MTA tax that is automatically triggered based on the metered rate in use
vendor_id: TEXT | A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.
store_and_fwd_flag: TEXT | This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka 'store and forward,' because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip
pickup_longitude: FLOAT | NULL
fare_amount: FLOAT | The time-and-distance fare calculated by the meter

## NEW_YORK.TLC_GREEN_TRIPS_2013
ehail_fee: FLOAT | NULL
mta_tax: FLOAT | $0.50 MTA tax that is automatically triggered based on the metered rate in use.
dropoff_datetime: NUMBER | The date and time when the meter was disengaged.
extra: FLOAT | Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges
tip_amount: FLOAT | Tip amount – This field is automatically populated for credit card tips. Cash tips are not included.
dropoff_latitude: FLOAT | Latitude where the meter was timed off.
pickup_datetime: NUMBER | The date and time when the meter was engaged.
passenger_count: NUMBER | The number of passengers in the vehicle. This is a driver-entered value
total_amount: FLOAT | The total amount charged to passengers. Does not include cash tips
time_between_service: NUMBER | NULL
pickup_longitude: FLOAT | Longitude where the meter was engaged.
fare_amount: FLOAT | The time-and-distance fare calculated by the meter
imp_surcharge: FLOAT | $0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.
payment_type: NUMBER | A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip
distance_between_service: FLOAT | NULL
dropoff_longitude: FLOAT | Longitude where the meter was timed off
vendor_id: TEXT | A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.
store_and_fwd_flag: TEXT | This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka “store and forward,” because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip
trip_distance: FLOAT | The elapsed trip distance in miles reported by the taximeter
tolls_amount: FLOAT | Total amount of all tolls paid in trip
rate_code: NUMBER | The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride
trip_type: NUMBER | A code indicating whether the trip was a street-hail or a dispatch that is automatically assigned based on the metered rate in use but can be altered by the driver. 1= Street-hail 2= Dispatch
pickup_latitude: FLOAT | Latitude where the meter was engaged.

## NEW_YORK.TLC_FHV_TRIPS_2015
pickup_datetime: NUMBER | The date and time of the trip pick-up.
zone: TEXT | This is Pickup zone
borough: TEXT | This is Pickup borough
service_zone: TEXT | This is Pickup service_zone
location_id: NUMBER | The TLC taxi zone of the trip pick-up
dispatching_base_num: TEXT | The TLC Base License Number of the base that dispatched the trip.

## NEW_YORK.TLC_YELLOW_TRIPS_2012
vendor_id: TEXT | A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.
dropoff_longitude: FLOAT | NULL
payment_type: TEXT | A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip
trip_distance: FLOAT | The elapsed trip distance in miles reported by the taximeter.
imp_surcharge: FLOAT | $0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.
tip_amount: FLOAT | Tip amount. This field is automatically populated for credit card tips. Cash tips are not included.
store_and_fwd_flag: TEXT | This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka 'store and forward,' because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip
dropoff_datetime: NUMBER | The date and time when the meter was disengaged
pickup_latitude: FLOAT | NULL
rate_code: NUMBER | The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride
mta_tax: FLOAT | $0.50 MTA tax that is automatically triggered based on the metered rate in use
total_amount: FLOAT | The total amount charged to passengers. Does not include cash tips.
fare_amount: FLOAT | The time-and-distance fare calculated by the meter
extra: FLOAT | Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges
dropoff_latitude: FLOAT | NULL
passenger_count: NUMBER | The number of passengers in the vehicle. This is a driver-entered value.
pickup_longitude: FLOAT | NULL
pickup_datetime: NUMBER | The date and time when the meter was engaged
tolls_amount: FLOAT | Total amount of all tolls paid in trip.

## NEW_YORK.TLC_FHV_TRIPS_2016
location_id: NUMBER | The TLC taxi zone of the trip pick-up
service_zone: TEXT | This is Pickup service_zone
dispatching_base_num: TEXT | The TLC Base License Number of the base that dispatched the trip.
borough: TEXT | This is Pickup borough
pickup_datetime: NUMBER | The date and time of the trip pick-up.
zone: TEXT | This is Pickup zone

## NEW_YORK.TLC_YELLOW_TRIPS_2014
pickup_latitude: FLOAT | NULL
store_and_fwd_flag: TEXT | This flag indicates whether the trip record was held in vehicle memory before sending to the vendor, aka 'store and forward,' because the vehicle did not have a connection to the server. Y= store and forward trip N= not a store and forward trip
imp_surcharge: FLOAT | $0.30 improvement surcharge assessed on hailed trips at the flag drop. The improvement surcharge began being levied in 2015.
payment_type: TEXT | A numeric code signifying how the passenger paid for the trip. 1= Credit card 2= Cash 3= No charge 4= Dispute 5= Unknown 6= Voided trip
pickup_datetime: NUMBER | The date and time when the meter was engaged
extra: FLOAT | Miscellaneous extras and surcharges. Currently, this only includes the $0.50 and $1 rush hour and overnight charges
trip_distance: FLOAT | The elapsed trip distance in miles reported by the taximeter.
dropoff_datetime: NUMBER | The date and time when the meter was disengaged
mta_tax: FLOAT | $0.50 MTA tax that is automatically triggered based on the metered rate in use
vendor_id: TEXT | A code indicating the LPEP provider that provided the record. 1= Creative Mobile Technologies, LLC; 2= VeriFone Inc.
fare_amount: FLOAT | The time-and-distance fare calculated by the meter
tip_amount: FLOAT | Tip amount. This field is automatically populated for credit card tips. Cash tips are not included.
rate_code: NUMBER | The final rate code in effect at the end of the trip. 1= Standard rate 2=JFK 3=Newark 4=Nassau or Westchester 5=Negotiated fare 6=Group ride
tolls_amount: FLOAT | Total amount of all tolls paid in trip.
total_amount: FLOAT | The total amount charged to passengers. Does not include cash tips.
pickup_longitude: FLOAT | NULL
passenger_count: NUMBER | The number of passengers in the vehicle. This is a driver-entered value.
dropoff_latitude: FLOAT | NULL
dropoff_longitude: FLOAT | NULL
