[TABLES]
## PUBLIC.USERS_BEHAVIORS_APP_FIRSTSESSION_VIEW
SESSION_ID: TEXT | NULL | eg=["UJ0vU9TJ8QO0lf", "7nvds7kQcXnugZ"]
AD_ID_TYPE: TEXT | NULL | eg=["19jfvxwFloTFnS", "rSkmxY5cWJtzfo"]
GENDER: TEXT | NULL | eg=["M", "F"]
SEND_ID: TEXT | NULL | eg=["ojO9BwpwoMHjGJ", "eBg9lWRCUSN4ME"]
APP_GROUP_ID: TEXT | NULL | eg=["OkIYT1HbF7u", "JyWFOSKn8bq"]
CANVAS_ID: TEXT | NULL | eg=["csTQRH4RZej6vk5"]
APP_GROUP_API_ID: TEXT | NULL | eg=["d2qGAytBEHxCKd", "9Ey5arc0X1ngE1"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["Eua3Yh9JZix", "oz9bHRPuNzf"]
PUSH_TOKEN: TEXT | NULL | eg=["a1A28J8xYce44r", "WDK9fXCiIpXl0H"]
CANVAS_STEP_API_ID: TEXT | NULL | eg=["X5NBQq5p7kfRyH8"]
APP_API_ID: TEXT | NULL | eg=["QcPAT20UTW4oXS", "qpld31R0tVC5FY"]
SF_CREATED_AT: NUMBER | NULL | eg=[1693363551, 1685950583]
CAMPAIGN_API_ID: TEXT | NULL | eg=["mGe0fKTh3FGyEYJ", "eYrdVcvfCGGEIRY"]
TIMEZONE: TEXT | NULL | eg=["America/Denver", "Asia/Singapore"]
DEVICE_ID: TEXT | NULL | eg=["KDou8kfmZEatNb", "nBzrbuNGVn505V"]
CANVAS_VARIATION_API_ID: TEXT | NULL | eg=["fi9Lh02q62AIbR", "Oq4sojYwFX9y6C"]
COUNTRY: TEXT | NULL | eg=["US"]
AD_ID: TEXT | NULL | eg=["pkjsc4WNc5mVOX", "zcBvJwgBLqlBMC"]
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["nvIZW4Gc4cWmo0", "1rKOMlnzSQ7Wus"]
AD_TRACKING_ENABLED: BOOLEAN | NULL | eg=[true]
CAMPAIGN_ID: TEXT | NULL | eg=["lLAn04emOkXCNcO", "Diqz04IHvUzWzJ7"]
ID: TEXT | NULL | eg=["stoQ4UJEZ3a1sR", "r24T4VZiJUW1mp"]

## PUBLIC.USERS_BEHAVIORS_INSTALLATTRIBUTION_VIEW
ID: TEXT | NULL | eg=["WB2St9daaIldyr", "DKuTze12ELAklL"]
TIME: NUMBER | NULL | eg=[1681066954, 1685556711]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 10:18:15.494000-08:00", "2021-12-14 10:18:12.058000-08:00"]
APP_GROUP_API_ID: TEXT | NULL | eg=["jU3PZBZV2fOsr8", "j483SWoms2Rqo0"]
USER_ID: TEXT | NULL | eg=["02aTeV6hZey21XL", "1Jes69G4AL0260L"]
DEVICE_ID: TEXT | NULL | eg=["297FowQr4T2r7G", "U7DcsPMeTO0wh7"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["bHwvCyjWsyd", "KwtKCMN5LDz"]
SOURCE: TEXT | NULL | eg=["J1ZpHtop0Tlbr0", "sAOymkFPuD6KTe"]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]

## PUBLIC.USERS_BEHAVIORS_APP_NEWSFEEDIMPRESSION_VIEW
OS_VERSION: TEXT | NULL | eg=["cIGwSqPsyPpm0J", "hNhF47DP5XP60p"]
APP_GROUP_API_ID: TEXT | NULL | eg=["OvJSGTJ6AeJq4r", "i5lZ7vav2t7JGe"]
APP_GROUP_ID: TEXT | NULL | eg=["OkIYT1HbF7u", "JyWFOSKn8bq"]
DEVICE_ID: TEXT | NULL | eg=["46aaI8NKEdzUoN", "eiiuNWWKODHjpP"]
DEVICE_MODEL: TEXT | NULL | eg=["SAMSUNG GALAXY NOTE 10/10 PLUS", "APPLE IPHONE XS MAX"]
ID: TEXT | NULL | eg=["CjgYsJfQXlctBt", "tS4g7FNEfMjTnp"]
USER_ID: TEXT | NULL | eg=["2Sow8FHWvdUh7kq", "2Wqc9Hi3zPczMGI"]
PLATFORM: TEXT | NULL | eg=["android", "ios"]
TIME: NUMBER | NULL | eg=[1683353016, 1683356115]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 10:19:33.982000-08:00", "2021-12-14 10:19:31.275000-08:00"]
APP_ID: TEXT | NULL | eg=["WleeR6PnBPb", "cavgwlQbKmE"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["YnGj8eY77Fx", "E5H63JRKzwv"]
APP_API_ID: TEXT | NULL | eg=["dNBOS6Pbk73OvL", "fNqO4j9CkqDLBR"]
SDK_VERSION: TEXT | NULL | eg=["xjIOo9SfGO2cR3", "8S7IIFGrsO8L5i"]

## PUBLIC.USERS_MESSAGES_PUSHNOTIFICATION_IOSFOREGROUND_VIEW
OS_VERSION: TEXT | NULL | eg=["iXgCRcf", "8LHKKzs"]
CANVAS_STEP_MESSAGE_VARIATION_ID: TEXT | NULL | eg=["VrmeXuVtkSiZ7U", "BcWlZCv7NfftNF"]
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["j5uvwemwdRPtkS", "32w4XgBOtK89Ey"]
RESOLUTION: TEXT | NULL | eg=["Spl2MIL", "U2tjNCk"]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1680693426.0,1680693814.0,1680694460.0,1680693102.0], [1665196743.0,1665195666.0,1665195330.0,1665196948.0]]
BROWSER: TEXT | NULL | eg=["LNi6eLq", "fN7A1EZ"]
APP_ID: TEXT | NULL | eg=["cavgwlQbKmE", "WleeR6PnBPb"]
LANGUAGE: TEXT | NULL | eg=["en"]
SEND_ID: TEXT | NULL | eg=["IHsWBtGQnt2evg", "QuHojAUzkgD00t"]
GENDER: TEXT | NULL | eg=["M", "F"]
CANVAS_VARIATION_API_ID: TEXT | NULL | eg=["p32d4KUWjc2NcL", "69VeJU844GWCsI"]
CANVAS_STEP_ID: TEXT | NULL
DEVICE_MODEL: TEXT | NULL | eg=["SAMSUNG GALAXY NOTE 10/10 PLUS", "HUAWEI P30 PRO"]
PLATFORM: TEXT | NULL | eg=["android", "ios"]
CANVAS_API_ID: TEXT | NULL
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
APP_GROUP_API_ID: TEXT | NULL | eg=["89DbzhTflGYFCr", "KehmPvL3zdg9HJ"]
CANVAS_STEP_MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["DrfMYMah8UfU4H", "ccw42gJfsHjULh"]
APP_API_ID: TEXT | NULL | eg=["ZB5yvGAeChjb72", "AoaSnzVPoyi9qt"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["ZlCC0PeXhev", "TbLeIeClmdu"]
AD_ID_TYPE: TEXT | NULL | eg=["e6mhYsC32gc4S8", "s0i0nDCtrEwwXU"]
DEVICE_ID: TEXT | NULL | eg=["gjLqZot5d8ZUlM", "vnaKI5DIqEbqaO"]
CANVAS_STEP_API_ID: TEXT | NULL
COUNTRY: TEXT | NULL | eg=["US"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1680695791,1680692716,1680695274,1680693561], [1665195407,1665195501,1665197788,1665194748]]
CANVAS_VARIATION_ID: TEXT | NULL
CAMPAIGN_API_ID: TEXT | NULL | eg=["nI684v4sRoHNo4L", "PatOhqckTtbqLNw"]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]
ID: TEXT | NULL | eg=["k0xxl1lWnQSEBO", "Yxq7VT0hvgsK5l"]
CANVAS_ID: TEXT | NULL
DISPATCH_ID: TEXT | NULL | eg=["kIi1UfF3L1AKvP", "Mi6C1pRV6XovY9"]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["DPuINZaa4s43xI","G3zOJXGSyzGHD2","sMuXzLvKV612Fs","95ExKROdZR5eXi"], ["NHZVQFhH653lPZ","LWqTEmvLyFvNKL","OUXBblBdvTjO7V","BbRvHh2kextpz5"]]
TIME: NUMBER | NULL | eg=[1680692760, 1665197106]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:16:05.085000-08:00", "2021-12-14 11:14:44.058000-08:00"]
CAMPAIGN_ID: TEXT | NULL | eg=["WSlZXCVUyYDoQUv", "Bf1YIuBI9fcL5yn"]
SDK_VERSION: TEXT | NULL | eg=["5ujS19a", "d4r15Ro"]
MESSAGE_VARIATION_ID: TEXT | NULL | eg=["LJa5UttXS2tXm4e", "ikc1ihVyegYVyea"]
USER_ID: TEXT | NULL | eg=["1rv16rYZPX39xog", "1JLoJg1YnzkhVP4"]
TIMEZONE: TEXT | NULL | eg=["America/New_York", "Europe/Oslo"]
AD_TRACKING_ENABLED: BOOLEAN | NULL | eg=[true]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1680694507.0,1680693082.0,1680693706.0,1680693155.0], [1665195478.0,1665197613.0,1665195631.0,1665197456.0]]
AD_ID: TEXT | NULL | eg=["B6Uq7bZ42BxQbY", "nCplVQLNMLQ1we"]
CARRIER: TEXT | NULL | eg=["hymSNGT", "DcqD1Ox"]

## PUBLIC.USERS_MESSAGES_CONTENTCARD_DISMISS_VIEW
CANVAS_VARIATION_API_ID: TEXT | NULL | eg=["JjeKZEGky8o2k0", "u9y3YJevmVVywg"]
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["WUrhPG4ZByq62o", "4bpwkj3Z4XsTWx"]
PLATFORM: TEXT | NULL | eg=["android", "ios"]
DEVICE_MODEL: TEXT | NULL | eg=["HUAWEI P30 PRO", "APPLE IPHONE XS MAX"]
AD_ID_TYPE: TEXT | NULL | eg=["g42SLOe", "ZU1p5bH"]
MESSAGE_VARIATION_ID: TEXT | NULL | eg=["HlkBYJHbxBuYEkv", "4fSMrukzkjpTIZo"]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1692900430.0,1692902952.0,1692902059.0,1692902575.0], [1656723718.0,1656724555.0,1656726529.0,1656725506.0]]
CANVAS_STEP_ID: TEXT | NULL
TIME: NUMBER | NULL | eg=[1692903364, 1656727090]
APP_ID: TEXT | NULL | eg=["WleeR6PnBPb"]
COUNTRY: TEXT | NULL | eg=["US"]
SDK_VERSION: TEXT | NULL | eg=["6VLUBbb", "n7DgDg1"]
USER_ID: TEXT | NULL | eg=["35qgCA7KCvTosez", "1sXfkRLngq37pDA"]
CONTENT_CARD_ID: TEXT | NULL | eg=["TD74VhDglp45Re", "EKOFoPFrhUOIHH"]
DEVICE_ID: TEXT | NULL | eg=["bg3Qp2fGzWhni2", "kLuOe2kp4CGRhb"]
CANVAS_VARIATION_ID: TEXT | NULL
TIMEZONE: TEXT | NULL | eg=["America/New_York", "Indian/Chagos"]
APP_GROUP_ID: TEXT | NULL | eg=["OkIYT1HbF7u"]
CAMPAIGN_ID: TEXT | NULL | eg=["SEF2R8E3yNq2FgR", "a09DMeK7OrVwnEn"]
DISPATCH_ID: TEXT | NULL | eg=["CSVgNiYgscTtYq", "zYF4A8UbjQKoky"]
APP_API_ID: TEXT | NULL | eg=["INEoJbU", "D8d2E0I"]
RESOLUTION: TEXT | NULL | eg=["QYX0S9J", "WuCOgV9"]
APP_GROUP_API_ID: TEXT | NULL | eg=["OobSvtOQ24qVtN", "gYQDLCgtR2UmA2"]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
CANVAS_STEP_MESSAGE_VARIATION_ID: TEXT | NULL | eg=["RDRSJH2K0KYzx1", "liQ68uP2D8m0tR"]
CANVAS_STEP_MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["Mc50efSUFTgVu2", "pdzc3mNEuGdn9F"]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1692902623.0,1692900788.0,1692900202.0,1692903481.0], [1656726438.0,1656725328.0,1656726655.0,1656725331.0]]
AD_ID: TEXT | NULL | eg=["CRy0D8b", "c7phJhh"]
ID: TEXT | NULL | eg=["dmFWXBFOC3Fddz", "sIx1oWgpwD5N2b"]
CARRIER: TEXT | NULL | eg=["Zhwp9Gm", "ZsPOC4y"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["LIHWuUOOa82", "L58ePqYHePs"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1692901945,1692901428,1692902773,1692901222], [1656725449,1656724750,1656723760,1656723706]]
OS_VERSION: TEXT | NULL | eg=["qunvDdn", "njJF1P9"]
CANVAS_STEP_API_ID: TEXT | NULL
LANGUAGE: TEXT | NULL | eg=["en"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:12:27.912000-08:00", "2021-12-14 11:12:28.322000-08:00"]
CANVAS_ID: TEXT | NULL
CANVAS_API_ID: TEXT | NULL
GENDER: TEXT | NULL | eg=["M", "F"]
SEND_ID: TEXT | NULL | eg=["tDddlOhX0gaCxS", "RxNl2poYmgAGrL"]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["RXVlmnXIBGH0Rg","qlJYCju0wCQrt4","V3JVag2euz16BA","BcLBROPASs3pya"], ["grIFG7wUVEMKaz","RcXQoBNmFyPql3","BsOSvj8QZua6Hq","kw8xybDyHyYB6Y"]]
AD_TRACKING_ENABLED: BOOLEAN | NULL | eg=[true]
CAMPAIGN_API_ID: TEXT | NULL | eg=["V7064qoeYMJBOC5", "5t8hqHDYhFOAh8b"]
BROWSER: TEXT | NULL | eg=["4hYWpx9", "MOtlY04"]

## PUBLIC.USERS_BEHAVIORS_UPGRADEDAPP_VIEW
TIME: NUMBER | NULL | eg=[1674487150, 1682545900]
ID: TEXT | NULL | eg=["iYyQxgxFMx50M7", "A1GXEsnFIvayLe"]
PLATFORM: TEXT | NULL | eg=["ios", "android"]
APP_GROUP_ID: TEXT | NULL | eg=["OkIYT1HbF7u", "JyWFOSKn8bq"]
OS_VERSION: TEXT | NULL | eg=["gonpJ1AWM8HonD", "dEBuKpgQjPlmNd"]
SDK_VERSION: TEXT | NULL | eg=["UkMvQ0st5uH535", "onkVe8Bw7anb2T"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["jVgsYPpuewp", "sjTwEmG0L2a"]
OLD_APP_VERSION: TEXT | NULL | eg=["p0fj7T3amElplR", "GNTuKXQniSCrRK"]
USER_ID: TEXT | NULL | eg=["2u8oZ00MmzeEX7F", "0687v9gOikNs824"]
DEVICE_ID: TEXT | NULL | eg=["qQyiwjzd2IjsfS", "EPY3ePwv7T2jZE"]
APP_GROUP_API_ID: TEXT | NULL | eg=["YeAkuWtRFuGb9C", "yi7NdwdwBlTxBE"]
NEW_APP_VERSION: TEXT | NULL | eg=["G7mkVvs9bu4siv", "S3ZWSHR8Kg0pAk"]
APP_ID: TEXT | NULL | eg=["WleeR6PnBPb", "cavgwlQbKmE"]
DEVICE_MODEL: TEXT | NULL | eg=["APPLE IPHONE XS MAX", "HUAWEI P30 PRO"]
APP_API_ID: TEXT | NULL | eg=["jk2qbQDMyf4Gya", "MeswC6sUiH0Xek"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 10:21:40.835000-08:00", "2021-12-14 10:21:44.736000-08:00"]

## PUBLIC.USERS_MESSAGES_EMAIL_MARKASSPAM_VIEW
GENDER: TEXT | NULL | eg=["M"]
CANVAS_VARIATION_API_ID: TEXT | NULL | eg=["Z1ojaP1CVFQvkH", "CugpIj2YYKZkLW"]
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["lnSK8QicDQ4F2E", "woTuWC5fzgy9Cb"]
CANVAS_VARIATION_ID: TEXT | NULL
CANVAS_ID: TEXT | NULL
SEND_ID: TEXT | NULL | eg=["ntL1p5j1ttZNF9", "rfZT29CTrUEItV"]
CANVAS_STEP_MESSAGE_VARIATION_ID: TEXT | NULL | eg=["blsTZhXqWbqr8H", "Foks1nP4XafbSv"]
CANVAS_STEP_MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["BPb6SYmMXR4QVr", "B6p8Q5kpEMAj9M"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:13:46.270000-08:00", "2021-12-14 11:13:45.954000-08:00"]
APP_GROUP_API_ID: TEXT | NULL | eg=["5PNxFnnMVxvAio", "esugRbxkkgZap0"]
CANVAS_STEP_ID: TEXT | NULL
MESSAGE_VARIATION_ID: TEXT | NULL | eg=["8oRiJN7a5Gluj2i", "XszY3Z4mpN8Ker4"]
TIME: NUMBER | NULL | eg=[1665441859, 1656601482]
DEVICE_ID: TEXT | NULL | eg=["Sdtyg2EduJvDST", "JkWwz5CDKrCrym"]
CAMPAIGN_API_ID: TEXT | NULL | eg=["UuFnA2oAmVNO0J4", "XXVF40Dn4d8hab8"]
LANGUAGE: TEXT | NULL | eg=["en"]
CANVAS_API_ID: TEXT | NULL
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1665421501.0,1665422395.0,1665422567.0,1665421858.0], [1656600629.0,1656600192.0,1656598508.0,1656599717.0]]
DISPATCH_ID: TEXT | NULL | eg=["hifheZiKsf7zuT", "QCOc8PlhLzxlC9"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1665422015,1665422642,1665424372,1665421772], [1656600904,1656599443,1656600362,1656598089]]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]
ID: TEXT | NULL | eg=["xR9xF8Ar3ZBnmX", "kokgCYB73sg1Ij"]
TIMEZONE: TEXT | NULL | eg=["Indian/Chagos", "Asia/Singapore"]
CAMPAIGN_ID: TEXT | NULL | eg=["OvZkpU2ITiR9TNL", "VjcpKQ4vtSmqAn1"]
CANVAS_STEP_API_ID: TEXT | NULL
USER_ID: TEXT | NULL | eg=["2nXlUycmhtirbXz", "0LmK5SdZUkg5b8p"]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["5izBo5rWGXeXSo","RFiIL6wZ8L7etB","jVaV5pyl1UQC5U","lBuNsVENALmLHM"], ["MT1w7wEGMuDw1G","HSC7NYAR2XELQh","WsvoZgvus8eOa0","XHXMJDZjKxdK1o"]]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
EXTERNAL_USER_ID: TEXT | NULL | eg=["eC6ysbF5od2", "KFgqpC2NEfy"]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1665423471.0,1665422004.0,1665422748.0,1665422215.0], [1656599840.0,1656599398.0,1656600828.0,1656598186.0]]
EMAIL_ADDRESS: TEXT | NULL | eg=["0elqQ2ke@gmail.com", "qQHXSf1t@braze.com"]
USER_AGENT: TEXT | NULL | eg=["eEhdUcu", "NDVSpFc"]
IP_POOL: TEXT | NULL | eg=["yKCpCe0PLuQg6b", "TsImjL9sPVnVfT"]
COUNTRY: TEXT | NULL | eg=["US"]

## PUBLIC.USERS_MESSAGES_NEWSFEEDCARD_CLICK_VIEW
EXTERNAL_USER_ID: TEXT | NULL | eg=["N0IJ4NSN9FU", "a9W3nbTaOB7"]
APP_API_ID: TEXT | NULL | eg=["y0PjFZ6gcyKW3k", "LPZ3iqVNutkPGr"]
ID: TEXT | NULL | eg=["JQ25AdZszrNu8j", "GTCDSrYltiijoc"]
DEVICE_ID: TEXT | NULL | eg=["SQoEmuCJOpG5yp", "2u9jqPTqYAklhg"]
PLATFORM: TEXT | NULL | eg=["ios", "android"]
GENDER: TEXT | NULL | eg=["M", "F"]
CARD_ID: TEXT | NULL | eg=["QJCZYFvIjLmP4f", "jWa8mYUho1wmh4"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1645159402,1645157366,1645159364,1645156950], [1681312721,1681315011,1681313595,1681313157]]
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["XuzVWxCmWCQdqF","i7wiFSDsbZztaO","E5pGXmBZm3R2Sg","AXaQ8JvlLCAI4G"], ["kWgep4LEv6BEpy","ipHJm7BFJwX0uk","mWSCzw7wQqu0CG","k3uhAxBbstRuF8"]]
CARD_API_ID: TEXT | NULL | eg=["gJqWhHDE9BSoQr", "oKxBcIuzPucnCw"]
COUNTRY: TEXT | NULL | eg=["US"]
BROWSER: TEXT | NULL | eg=["mDQoKIUcEkQvdx", "y4AqLJ7Fl9v4hK"]
RESOLUTION: TEXT | NULL | eg=["1l5GHfRZDypm67", "h2PqzEJFIaV2un"]
SDK_VERSION: TEXT | NULL | eg=["5r9JdxRdYddVwD", "YPvpRbVQPIk49s"]
TIMEZONE: TEXT | NULL | eg=["America/New_York", "Indian/Chagos"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:16:00.558000-08:00", "2021-12-14 11:16:05.832000-08:00"]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1645157495.0,1645159678.0,1645157121.0,1645157518.0], [1681312255.0,1681313324.0,1681314046.0,1681312093.0]]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]
LANGUAGE: TEXT | NULL | eg=["en"]
APP_ID: TEXT | NULL | eg=["cavgwlQbKmE", "WleeR6PnBPb"]
CARRIER: TEXT | NULL | eg=["rrU0lw3qeZb7bV", "KwiWrR69UVtoOi"]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1645159479.0,1645157880.0,1645158925.0,1645159844.0], [1681314416.0,1681314918.0,1681312722.0,1681313054.0]]
DEVICE_MODEL: TEXT | NULL | eg=["HUAWEI P30 PRO", "APPLE IPHONE XS MAX"]
TIME: NUMBER | NULL | eg=[1645161130, 1681329285]
APP_GROUP_API_ID: TEXT | NULL | eg=["VUa8vvhEI8bah6", "Sha5SBcgSFeirS"]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
USER_ID: TEXT | NULL | eg=["1SswShuSag7LPAx", "1StxIFn88HpAvMm"]
OS_VERSION: TEXT | NULL | eg=["oxOUgekg0BI1PF", "ratPjBs9EoX6DH"]

## PUBLIC.USERS_USERORPHAN_VIEW
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 09:43:56.328000-08:00", "2021-12-14 09:43:50.495000-08:00"]
APP_API_ID: TEXT | NULL | eg=["oFnn8R4bp6Cz6W", "jwpg1IBtfsX38e"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["OXxY3K16GL3", "Tl9hh4PQONh"]
APP_GROUP_API_ID: TEXT | NULL | eg=["0LcXLJXhGIh0RN", "0ox1aPCsYHCLvs"]
ORPHANED_BY_ID: TEXT | NULL | eg=["CObwuawzlgpgkO", "1bvmHl9TU9r9En"]
ID: TEXT | NULL | eg=["kulgMLGYrjWivy", "6vogr679XxuVBR"]
APP_ID: TEXT | NULL | eg=["WleeR6PnBPb", "cavgwlQbKmE"]
APP_GROUP_ID: TEXT | NULL | eg=["OkIYT1HbF7u", "JyWFOSKn8bq"]
TIME: NUMBER | NULL | eg=[1690064824, 1647266609]
DEVICE_ID: TEXT | NULL | eg=["rQwpGg5dOcLV10", "2ZyB8ZC8whWDXX"]
USER_ID: TEXT | NULL | eg=["2FcutPiJOTNcdf7", "2VTuCICYwnjHeCO"]

## PUBLIC.USERS_MESSAGES_SMS_SEND_VIEW
TIMEZONE: TEXT | NULL | eg=["Indian/Chagos", "America/Denver"]
NUMBER_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1657678193.0,1657680662.0,1657680176.0,1657680729.0], [1686778072.0,1686776553.0,1686779038.0,1686777057.0]]
CANVAS_STEP_MESSAGE_VARIATION_ID: TEXT | NULL | eg=["NrAyewDgO59Vl2", "ApLbsmDi1Sjwa8"]
CAMPAIGN_ID: TEXT | NULL | eg=["dXG6PLAuKAJv3vK", "ppBOTrFGENjWJAQ"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1657678549,1657680097,1657678174,1657677682], [1686777841,1686777247,1686778720,1686779164]]
CAMPAIGN_API_ID: TEXT | NULL | eg=["Y6QmS2CYDRnwGg2", "drcxKP1wMk80mDO"]
SEND_ID: TEXT | NULL | eg=["j0TJa4K9shqSeQ", "OVul30CuVfsYxC"]
CANVAS_STEP_API_ID: TEXT | NULL
TO_PHONE_NUMBER: TEXT | NULL | eg=["pcBdIdPAIVoJYn", "1Ki8goAV0hW0GZ"]
TIME: NUMBER | NULL | eg=[1657679694, 1686776951]
USER_ID: TEXT | NULL | eg=["1KaT1aZG89ioVVa", "1yt8DvPiHlvNmaJ"]
CANVAS_ID: TEXT | NULL
DEVICE_ID: TEXT | NULL | eg=["iyj5F76KNII6Bu", "hZ1Am7CpTPJ7jq"]
CANVAS_STEP_ID: TEXT | NULL
CANVAS_STEP_MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["EDvBBSt1ASVaHM", "VsxjKiwrn4QJXY"]
BOOLEAN_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[true,true,true,true]]
CANVAS_VARIATION_ID: TEXT | NULL
STRING_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[["Lb19CROhoDIMrG","kPSSxybpqBD7rt","ra8MwfplBDJQ68","LmvBZaarKaxbOT"], ["A5DZsabAh9ejAE","YedFEkq6jCEAas","m9ECLGnBzoqvQE","JAGgu67XUFSVpt"]]
CATEGORY: TEXT | NULL | eg=["Q9JtO04XrYXGas", "iW7x9iqIPqM42f"]
SUBSCRIPTION_GROUP_ID: TEXT | NULL | eg=["35FtU9jD0rIWlW", "lk8dUXwkZ9xIne"]
LANGUAGE: TEXT | NULL | eg=["en"]
SF_CREATED_AT: TIMESTAMP_LTZ | NULL | eg=["2021-12-14 11:18:38.678000-08:00", "2021-12-14 11:16:02.687000-08:00"]
APP_GROUP_ID: TEXT | NULL | eg=["JyWFOSKn8bq", "OkIYT1HbF7u"]
COUNTRY: TEXT | NULL | eg=["US"]
GENDER: TEXT | NULL | eg=["F", "M"]
ID: TEXT | NULL | eg=["IgN96BhTdEdZgv", "frrmY5iLbk8l8M"]
DISPATCH_ID: TEXT | NULL | eg=["8SLcDVkf7woB0T", "JWUs0iwb0TDGd3"]
APP_GROUP_API_ID: TEXT | NULL | eg=["CLE5XdV5c8wPB7", "HSjFVyRb1XMDwm"]
CANVAS_VARIATION_API_ID: TEXT | NULL | eg=["xHiAxulg7ar4U3", "UN6elPgrnTFMjY"]
EXTERNAL_USER_ID: TEXT | NULL | eg=["Q0SLOMZSvsy", "eyXh90gOq90"]
MESSAGE_VARIATION_ID: TEXT | NULL | eg=["s9E0leDLYGJQWKO", "l0mf1yCSTl2alhw"]
FLOAT_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1657678801.0,1657678507.0,1657680254.0,1657678209.0], [1686779915.0,1686779539.0,1686776704.0,1686776589.0]]
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["Gxbij15ogspMR8", "LiKP0yzgq2XClx"]
CANVAS_API_ID: TEXT | NULL
SUBSCRIPTION_GROUP_API_ID: TEXT | NULL | eg=["c5MVHbJhTc4iJ2", "orJxjbz2HqtGZX"]

## PUBLIC.USERS_MESSAGES_PUSHNOTIFICATION_BOUNCE_VIEW
MESSAGE_VARIATION_API_ID: TEXT | NULL | eg=["YEzLzY1JlgIVHl", "m9GbC2EQO8Aolv"]
TIME_CUSTOM_ATTRIBUTES: ARRAY | NULL | eg=[[1689990222,1689987680,1689987823,1689989978], [1651391380,1651388540,1651389675,1651388603]]
